情感极性,博主,发布时间,博文
0,头条新闻,01月24日 07:53,【#日本发现第二例新型肺炎确诊病例# 患者系武汉游客】日本厚生劳动省周五（24日）表示，该国出现第二宗武汉新型冠状病毒的肺炎确诊病例，患者日前到东京旅游，现时留院。据日本放送协会（NHK）报道，这名被确诊的患者为男性，常年居住在武汉，约40岁。19日，该患者赴日旅游，期间发烧、嗓子痛，随 ?  展开全文c
0,钛媒体APP,01月24日 07:53,【转发辟谣！#吸烟喝酒可抵抗疫情系谣言#】白岩松：①抽烟抵抗了SARS也可抵抗新型冠状病毒？这谣言太Low了。②用钟南山院士的画面称“饮高度酒对抗冠状病毒”？真相其实是：75%的酒精能够杀灭病毒，即用医用酒精擦拭手机、双手等日常接触的地方进行消毒是有用的，可没说“喝”！请停止散播谣言！ ?  展开全文c
0,华商报,01月24日 07:54,【“家里都安顿好了，我申请去武汉工作”！西安交大一附院医疗队即将出征武汉】根据上级通知要求和疫情进展情况，1月23日，西安交大一附院遴选了11名思想作风过硬、业务技术精湛的医护人员，组成援武汉医疗队，即将整装出发。#秦医赴楚陆续出征#医院紧急下发征集通知后，全院上下积极报名，当中既有工 ?  展开全文c
0,本帮-,01月24日 07:55,据说，1月23日，湖北武汉。当地新型冠状病毒肺炎防控指挥部第三号通告称，开通24小时电话接收爱心捐赠，随后多家医院称需要物资支援。如果此时为实，国家当紧急向这些生产厂家直接征用，说其进入战时状态已经不为过。同时，建议主动向欧美日等国寻求紧急帮助。因为，此刻与其说中国正在倾举国之力所做 ?  展开全文c
0,环球市场播报,01月24日 07:56,【日本发现第二例新型肺炎确诊病例 患者系武汉游客】日本厚生劳动省周五（24日）表示，该国出现第二宗武汉新型冠状病毒的肺炎确诊病例，患者日前到东京旅游，现时留院。 据日本放送协会（NHK）报道，这名被确诊的患者为男性，常年居住在武汉，约40岁。19日，该患者赴日旅游，期间发烧、嗓子痛，随后前 ?  展开全文c
0,直播云南,01月24日 07:56,昆明确诊第二例输入性新型冠状病毒感染的肺炎病例。患者为53岁男性，武汉户籍。1月16日到昆明后出现发热、咳嗽等症状，于1月22日在本市医疗机构就诊后收治入院隔离治疗。经省、市疾控部门检测，新型冠状病毒核酸检测结果为阳性。经专家评估确认，该病例为新型冠状病毒感染的肺炎确诊病例。目前患者现已 ?  展开全文c
0,新闻晨报,01月24日 07:57,【#河北1例新型肺炎病例死亡#】1月23日，河北省确诊第2例新型冠状病毒感染的肺炎病例。患者陈某，男，80岁，沧州市南皮县人，在武汉探亲居住2月余，返回南皮县后出现胸闷、呼吸困难，入院隔离治疗，伴有高血压、慢性支气管炎、肺气肿等基础疾病，1月22日抢救无效死亡。1月23日，省市专家组依据新型冠状 ?  展开全文c
0,半月谈,01月24日 07:57,#武汉储备充分不必囤积#【武汉市新型冠状病毒感染的肺炎疫情防控指挥部通告】（第2号）???????关闭离汉通道，是阻止疫情扩散的必要之举。目前，武汉市大宗商品、食品、医疗防护用品等储备充分、供应顺畅。请广大市民不用恐慌，不必囤积，以免造成不必要的浪费。???????武汉市新型冠状病毒感染的肺炎 ?  展开全文c
0,半月谈,01月24日 07:57,#武汉储备充分不必囤积#【武汉市新型冠状病毒感染的肺炎疫情防控指挥部通告】（第2号）???????关闭离汉通道，是阻止疫情扩散的必要之举。目前，武汉市大宗商品、食品、医疗防护用品等储备充分、供应顺畅。请广大市民不用恐慌，不必囤积，以免造成不必要的浪费。???????武汉市新型冠状病毒感染的肺炎 ?  展开全文c
0,大连发布,01月24日 07:58,#大布关注#【加强防控！这些地方全面消毒】按照市委市政府统一部署，大连各交通口岸积极做好疫情防控工作：①机场：全面启动新型冠状病毒防疫工作，对武汉-大连进港航班（包含武汉为始发站和经停站的航班）旅客实施体温检测，统筹调配相关航班停靠于15号和18号廊桥，急救中心人员上机对旅客进行检查， ?  展开全文c
0,联合国,01月24日 08:00,@世界卫生组织 刚刚再次就中国武汉出现的#新型冠状病毒#疫情召开紧急委员会会议，讨论其是否构成#国际关注的突发公共卫生事件#。世卫组织总干事谭德塞表示，这一疫情毫无疑问在中国是一个紧急情况，但它尚未成为全球性的卫生紧急情况，尽管有这种可能性。O联合国：新型冠状病毒疫情不构成国际公共卫生紧急事件 他进一步表示，根据目 ?  展开全文c
0,南方都市报,01月24日 08:00,【城内城外：#疫情风暴眼中的武汉居民生活#】2019年的最后一天，武汉市卫健委通报关于武汉市肺炎疫情情况。2020年1月23日，距离通报23天后，官方宣布武汉全市城市公交、地铁、轮渡、长途客运暂停运营，机场、火车站离汉通道暂时关闭。无特殊原因，市民不要离开武汉，恢复时间另行通告。  被外界称为“ ?  展开全文c
0,搜狐新闻,01月24日 08:00,【现场|武汉封城第一天：有人自驾离开 口罩成为稀缺品】今年春运，武汉市三大火车站每天发送旅客将近30万人。然而，在2020农历新年到来的两天前，武汉被一场瘟疫打乱。凌晨2点，武汉市新型冠状病毒感染的肺炎疫情防控指挥中心发布了第一号公告：从1月23日10时起，暂时关闭市内公共交通以及航空和铁路的 ?  展开全文c
0,新华网,01月24日 08:01,#新型肺炎疫情防控#【武汉市新冠肺炎防控指挥部发布第4号通告】23日是武汉市暂停全市公交、地铁、轮渡、长途客运等公共交通以及暂时关闭机场、火车站离汉通道首日，武汉市新冠肺炎防控指挥部发布第4号通告，全文如下：　　武汉市新冠肺炎疫情发生以来，社会各界非常关心和支持，体现了社会大爱和守望 ?  展开全文c
0,半岛晨报,01月24日 08:01,致从武汉返（抵）连朋友的一封公开信  亲爱的朋友们： 目前，全国新型冠状病毒感染的肺炎疫情防控形势严峻，武汉的肺炎疫情牵动大连人民的心。为保护您和公众的健康和生命安全，依照《中华人民共和国传染病防治法》等有关法律法规规定，请您和您家人务必做到以下几点：     一、基于流行病学专家 ?  展开全文c
0,电网头条,01月24日 08:10,#抗击新型肺炎第一线#  #春节168小时# 【直播 | 武汉疫情一线，供电员工戴口罩特巡】武汉新型冠状病毒的传播，牵动了无数人的心。医护人员战斗在抗病毒的一线；我们电网员工也坚守在自己的岗位上，为抗击病毒的医疗机构提供坚实可靠的电力保障。 L电网头条的微博视频 ?
0,财经杂志,01月24日 08:12,【世卫组织：武汉肺炎是中国的紧急情况，尚不是世界的】1月23日，世界卫生组织（WHO）就武汉新型冠状病毒疫情再次在日内瓦召集紧急委员会会议，结论和1月22日召开的第一次会议基本一致。WHO总干事谭德塞表示，目前这一疫情“毫无疑问在中国是一个紧急情况，它尚未成为、但有可能成为全球性的卫生紧急情 ?  展开全文c
0,中国之声,01月24日 08:13,【按满手印的“请战书”是怎么来的？】武汉疫情牵动全国人民的心，#各地医生驰援湖北#。#小汤山非典医疗队请战书#刷屏网络，曾参加原第一军医大学赴小汤山医疗队的南方医院24名医护人员写下请战书，主动要求赴一线打赢新型冠状病毒防治战。中国之声专访队长郭亚兵：按满手印的“请战书”怎么来的？  ?  展开全文c
1,青春上海,01月24日 08:13,#上海第一批医生已驰援武汉#   每个时代，都会有一些为了心中坚守的价值，把生死置之度外的人！向英勇的逆行者们致敬！一定要平安回来！#致敬疫情前线医护人员##爱申活暖心春# ?
0,瞭望,01月24日 08:22,#新型冠状病毒感染肺炎# 【武汉市新冠肺炎防控指挥部发布第4号通告】新华社武汉1月23日电（记者廖君、冯国栋）23日是武汉市暂停全市公交、地铁、轮渡、长途客运等公共交通以及暂时关闭机场、火车站离汉通道首日，武汉市新冠肺炎防控指挥部发布第4号通告，全文如下：    武汉市新冠肺炎疫情发生以来， ?  展开全文c
0,四川博物院,01月24日 08:28,【转发辟谣！#吸烟喝酒可抵抗疫情系谣言#】白岩松：①抽烟抵抗了SARS也可抵抗新型冠状病毒？这谣言太Low了。②用钟南山院士的画面称“饮高度酒对抗冠状病毒”？真相其实是：75%的酒精能够杀灭病毒，即用医用酒精擦拭手机、双手等日常接触的地方进行消毒是有用的，可没说“喝”！请停止散播谣言！ ?  展开全文c
0,广西日报,01月24日 08:30,#南宁新闻##广西抗击新型肺炎#【南宁市疾控中心致武汉来邕返邕人员的一封信：请主动居家隔离14天，14天内不要走亲访友、不与外人接触】各位武汉来邕、返邕人员：        连日来，新型冠状病毒感染的肺炎疫情席卷而来，全国各地正积极有效开展疫情防控工作。疫情发生后，党中央、国务院高度重视，习 ?  展开全文c
0,新华网,01月24日 08:30,#关注新型冠状病毒肺炎疫情#【武汉市新冠肺炎防控指挥部发布第5号通告】23日晚23时许，武汉市新冠肺炎防控指挥部发布第5号通告。　　通告说：为更大范围切断病毒传播途径，现就营运小车管理有关事项通告如下：自2020年1月24日12时起，全市网约出租车停止运营；巡游出租车实行单双号限行。恢复时间另行 ?  展开全文c
0,南方人物周刊,01月24日 08:31,【南方人物周刊向武汉市民征集#围城年夜饭#图文、短视频】“南人年饭”是南方人物周刊的春节例牌栏目，这个春节不平静不寻常，我们将目光特别投向武汉，遭受重大疫情冲击的江城人民感触一定特别多。“一年将尽夜，万里未归人”，由于疫情的蔓延，不少武汉家庭甚至不能团圆。但认识了解武汉朋友的人都 ?  展开全文c
0,吉林市发布,01月24日 08:31,"【吉林市卫生健康委关于输入性新型冠状病毒感染的肺炎疫情情况通报】       1月23日，吉林市一名来自武汉返乡的疑似病例经省和中国疾控中心检测复核、诊断专家组确认，为吉林市首例输入性新型冠状病毒感染的肺炎确诊病例。       该患者为男性，21岁,1月17日从武汉学校返吉，21日因高热、乏力到北华 ?  展开全文c"
0,济南市天桥区人民检察,01月24日 08:35,【#大叔返乡因需中转武汉主动退票#：挺想家的，但能通电话就行】1月23日，福建福州，一名湖北籍大叔到车站退票。他说原本买了大年初四回湖北老家的车票，但由于要在武汉中转，担心武汉疫情无法转车于是退票取消行程。他说挺想家的，但现在能通电话，不回去也没什么。L一手video的秒拍视频 ???
0,吉林微资讯,01月24日 08:36,#吉林今日热搜# 1月23日，吉林市一名来自武汉返乡的疑似病例经省和中国疾控中心检测复核、诊断专家组确认，为吉林市首例输入性新型冠状病毒感染的肺炎确诊病例。  ???
0,半月谈,01月24日 08:38,#半月谈评论# 【向疫情中的逆行者们致敬！】“我总的看法，就是没有特殊的情况，不要去武汉。”面对新型肺炎疫情，这是钟南山教授给广大民众的建议。然而他自己却临危受命，于1月18日傍晚，义无反顾地赶往武汉防疫最前线。 “如有需要，我自愿报名申请加入医院的各项治疗病毒性肺炎的治疗活动。不计报 ?  展开全文c
